1972-5-01,M.C. Cowdrey,ENG,0
1972-5-01,I.M. Chappell,AUS,0
1972-5-01,A.P.E. Knott,ENG,0
1972-5-01,K.W.R. Fletcher,ENG,0
1972-5-01,G. Boycott,ENG,0
1972-5-01,I.R. Redpath,AUS,0
1972-5-01,W.M. Lawry,AUS,0
1972-5-01,J.H. Hampshire,ENG,0
1972-5-01,J.H. Edrich,ENG,0
1972-5-01,K.D. Walters,AUS,0
1972-6-01,K.R. Stackpole,AUS,141
1972-6-01,R. Illingworth,ENG,132
1972-6-01,A.A. Mallett,AUS,128
1972-6-01,K. Shuttleworth,ENG,90
1972-6-01,G.D. McKenzie,AUS,83
1972-6-01,A.L. Thomson,AUS,83
1972-6-01,J.A. Snow,ENG,71
1972-6-01,B.L. D'Oliveira,ENG,49
1972-6-01,P. Lever,ENG,43
1972-6-01,A.N. Connolly,AUS,40
1972-6-01,G.S. Chappell,AUS,0
1972-6-01,R.W. Marsh,AUS,0
1972-6-01,M.C. Cowdrey,ENG,0
1972-6-01,I.M. Chappell,AUS,0
1972-6-01,A.P.E. Knott,ENG,0
1972-6-01,K.W.R. Fletcher,ENG,0
1972-6-01,G. Boycott,ENG,0
1972-6-01,I.R. Redpath,AUS,0
1972-6-01,W.M. Lawry,AUS,0
1972-6-01,J.H. Hampshire,ENG,0
1972-6-01,J.H. Edrich,ENG,0
1972-6-01,K.D. Walters,AUS,0
1972-7-01,K.R. Stackpole,AUS,141
1972-7-01,R. Illingworth,ENG,132
1972-7-01,A.A. Mallett,AUS,128
1972-7-01,K. Shuttleworth,ENG,90
1972-7-01,G.D. McKenzie,AUS,83
1972-7-01,A.L. Thomson,AUS,83
1972-7-01,J.A. Snow,ENG,71
1972-7-01,B.L. D'Oliveira,ENG,49
1972-7-01,P. Lever,ENG,43
1972-7-01,A.N. Connolly,AUS,40
1972-7-01,G.S. Chappell,AUS,0
1972-7-01,R.W. Marsh,AUS,0
1972-7-01,M.C. Cowdrey,ENG,0
1972-7-01,I.M. Chappell,AUS,0
1972-7-01,A.P.E. Knott,ENG,0
1972-7-01,K.W.R. Fletcher,ENG,0
1972-7-01,G. Boycott,ENG,0
1972-7-01,I.R. Redpath,AUS,0
1972-7-01,W.M. Lawry,AUS,0
1972-7-01,J.H. Hampshire,ENG,0
1972-7-01,J.H. Edrich,ENG,0
1972-7-01,K.D. Walters,AUS,0
1972-8-01,K.R. Stackpole,AUS,141
1972-8-01,R. Illingworth,ENG,132
1972-8-01,A.A. Mallett,AUS,128
1972-8-01,K. Shuttleworth,ENG,90
1972-8-01,G.D. McKenzie,AUS,83
1972-8-01,A.L. Thomson,AUS,83
1972-8-01,J.A. Snow,ENG,71
1972-8-01,B.L. D'Oliveira,ENG,49
1972-8-01,P. Lever,ENG,43
1972-8-01,A.N. Connolly,AUS,40
1972-8-01,G.S. Chappell,AUS,0
1972-8-01,R.W. Marsh,AUS,0
1972-8-01,M.C. Cowdrey,ENG,0
1972-8-01,I.M. Chappell,AUS,0
1972-8-01,A.P.E. Knott,ENG,0
1972-8-01,K.W.R. Fletcher,ENG,0
1972-8-01,G. Boycott,ENG,0
1972-8-01,I.R. Redpath,AUS,0
1972-8-01,W.M. Lawry,AUS,0
1972-8-01,J.H. Hampshire,ENG,0
1972-8-01,J.H. Edrich,ENG,0
1972-8-01,K.D. Walters,AUS,0
1972-9-01,G.G. Arnold,ENG,376
1972-9-01,A.A. Mallett,AUS,346
1972-9-01,J.A. Snow,ENG,331
1972-9-01,D.K. Lillee,AUS,301
1972-9-01,R.A. Woolmer,ENG,278
1972-9-01,A.W. Greig,ENG,248
1972-9-01,R.A.L. Massie,AUS,246
1972-9-01,G.S. Chappell,AUS,209
1972-9-01,B.L. D'Oliveira,ENG,208
1972-9-01,R. Illingworth,ENG,130
1972-9-01,K.R. Stackpole,AUS,119
1972-9-01,K.D. Walters,AUS,88
1972-9-01,B. Wood,ENG,59
1972-9-01,J.R. Hammond,AUS,52
1972-9-01,P. Lever,ENG,42
1972-9-01,D.B. Close,ENG,34
1972-9-01,R.W. Marsh,AUS,0
1972-9-01,I.M. Chappell,AUS,0
1972-9-01,A.P.E. Knott,ENG,0
1972-9-01,K.W.R. Fletcher,ENG,0
1972-9-01,G. Boycott,ENG,0
1972-9-01,A.P. Sheahan,AUS,0
1972-9-01,I.R. Redpath,AUS,0
1972-9-01,R. Edwards,AUS,0
1972-9-01,J.H. Edrich,ENG,0
1972-9-01,D.L. Amiss,ENG,0
1972-10-01,G.G. Arnold,ENG,376
1972-10-01,A.A. Mallett,AUS,346
1972-10-01,J.A. Snow,ENG,331
1972-10-01,D.K. Lillee,AUS,301
1972-10-01,R.A. Woolmer,ENG,278
1972-10-01,A.W. Greig,ENG,248
1972-10-01,R.A.L. Massie,AUS,246
1972-10-01,G.S. Chappell,AUS,209
1972-10-01,B.L. D'Oliveira,ENG,208
1972-10-01,R. Illingworth,ENG,130
1972-10-01,K.R. Stackpole,AUS,119
1972-10-01,K.D. Walters,AUS,88
1972-10-01,B. Wood,ENG,59
1972-10-01,J.R. Hammond,AUS,52
1972-10-01,P. Lever,ENG,42
1972-10-01,D.B. Close,ENG,34
1972-10-01,R.W. Marsh,AUS,0
1972-10-01,I.M. Chappell,AUS,0
1972-10-01,A.P.E. Knott,ENG,0
1972-10-01,K.W.R. Fletcher,ENG,0
1972-10-01,G. Boycott,ENG,0
1972-10-01,A.P. Sheahan,AUS,0
1972-10-01,I.R. Redpath,AUS,0
1972-10-01,R. Edwards,AUS,0
1972-10-01,J.H. Edrich,ENG,0
1972-10-01,D.L. Amiss,ENG,0
1972-11-01,G.G. Arnold,ENG,376
1972-11-01,A.A. Mallett,AUS,346
1972-11-01,J.A. Snow,ENG,331
1972-11-01,D.K. Lillee,AUS,301
1972-11-01,R.A. Woolmer,ENG,278
1972-11-01,A.W. Greig,ENG,248
1972-11-01,R.A.L. Massie,AUS,246
1972-11-01,G.S. Chappell,AUS,209
1972-11-01,B.L. D'Oliveira,ENG,208
1972-11-01,R. Illingworth,ENG,130
1972-11-01,K.R. Stackpole,AUS,119
1972-11-01,K.D. Walters,AUS,88
1972-11-01,B. Wood,ENG,59
1972-11-01,J.R. Hammond,AUS,52
1972-11-01,P. Lever,ENG,42
1972-11-01,D.B. Close,ENG,34
1972-11-01,R.W. Marsh,AUS,0
1972-11-01,I.M. Chappell,AUS,0
1972-11-01,A.P.E. Knott,ENG,0
1972-11-01,K.W.R. Fletcher,ENG,0
1972-11-01,G. Boycott,ENG,0
1972-11-01,A.P. Sheahan,AUS,0
1972-11-01,I.R. Redpath,AUS,0
1972-11-01,R. Edwards,AUS,0
1972-11-01,J.H. Edrich,ENG,0
1972-11-01,D.L. Amiss,ENG,0
1972-12-01,G.G. Arnold,ENG,376
1972-12-01,A.A. Mallett,AUS,346
1972-12-01,J.A. Snow,ENG,331
1972-12-01,D.K. Lillee,AUS,301
1972-12-01,R.A. Woolmer,ENG,278
1972-12-01,A.W. Greig,ENG,248
1972-12-01,R.A.L. Massie,AUS,246
1972-12-01,G.S. Chappell,AUS,209
1972-12-01,B.L. D'Oliveira,ENG,208
1972-12-01,R. Illingworth,ENG,130
1972-12-01,K.R. Stackpole,AUS,119
1972-12-01,K.D. Walters,AUS,88
1972-12-01,B. Wood,ENG,59
1972-12-01,J.R. Hammond,AUS,52
1972-12-01,P. Lever,ENG,42
1972-12-01,D.B. Close,ENG,34
1972-12-01,R.W. Marsh,AUS,0
1972-12-01,I.M. Chappell,AUS,0
1972-12-01,A.P.E. Knott,ENG,0
1972-12-01,K.W.R. Fletcher,ENG,0
1972-12-01,G. Boycott,ENG,0
1972-12-01,A.P. Sheahan,AUS,0
1972-12-01,I.R. Redpath,AUS,0
1972-12-01,R. Edwards,AUS,0
1972-12-01,J.H. Edrich,ENG,0
1972-12-01,D.L. Amiss,ENG,0
1973-1-01,G.G. Arnold,ENG,376
1973-1-01,A.A. Mallett,AUS,346
1973-1-01,J.A. Snow,ENG,331
1973-1-01,D.K. Lillee,AUS,301
1973-1-01,R.A. Woolmer,ENG,278
1973-1-01,A.W. Greig,ENG,248
1973-1-01,R.A.L. Massie,AUS,246
1973-1-01,G.S. Chappell,AUS,209
1973-1-01,B.L. D'Oliveira,ENG,208
1973-1-01,R. Illingworth,ENG,130
1973-1-01,K.R. Stackpole,AUS,119
1973-1-01,K.D. Walters,AUS,88
1973-1-01,B. Wood,ENG,59
1973-1-01,J.R. Hammond,AUS,52
1973-1-01,P. Lever,ENG,42
1973-1-01,D.B. Close,ENG,34
1973-1-01,R.W. Marsh,AUS,0
1973-1-01,I.M. Chappell,AUS,0
1973-1-01,A.P.E. Knott,ENG,0
1973-1-01,K.W.R. Fletcher,ENG,0
1973-1-01,G. Boycott,ENG,0
1973-1-01,A.P. Sheahan,AUS,0
1973-1-01,I.R. Redpath,AUS,0
1973-1-01,R. Edwards,AUS,0
1973-1-01,J.H. Edrich,ENG,0
1973-1-01,D.L. Amiss,ENG,0
1973-2-01,G.G. Arnold,ENG,376
1973-2-01,A.A. Mallett,AUS,346
1973-2-01,J.A. Snow,ENG,331
1973-2-01,D.K. Lillee,AUS,301
1973-2-01,R.A. Woolmer,ENG,278
1973-2-01,A.W. Greig,ENG,248
1973-2-01,R.A.L. Massie,AUS,246
1973-2-01,G.S. Chappell,AUS,209
1973-2-01,B.L. D'Oliveira,ENG,208
1973-2-01,R. Illingworth,ENG,130
1973-2-01,K.R. Stackpole,AUS,119
1973-2-01,K.D. Walters,AUS,88
1973-2-01,B. Wood,ENG,59
1973-2-01,J.R. Hammond,AUS,52
1973-2-01,P. Lever,ENG,42
1973-2-01,D.B. Close,ENG,34
1973-2-01,R.W. Marsh,AUS,0
1973-2-01,I.M. Chappell,AUS,0
1973-2-01,A.P.E. Knott,ENG,0
1973-2-01,K.W.R. Fletcher,ENG,0
1973-2-01,G. Boycott,ENG,0
1973-2-01,A.P. Sheahan,AUS,0
1973-2-01,I.R. Redpath,AUS,0
1973-2-01,R. Edwards,AUS,0
1973-2-01,J.H. Edrich,ENG,0
1973-2-01,D.L. Amiss,ENG,0
1973-3-01,G.G. Arnold,ENG,376
