JM Anderson,10.0,6,2,29,4,2.9,Pakistan,Cape Town,Sat Feb 22 00:00:00 GMT 2003
A Flintoff,9.0,6,2,37,2,4.11,Pakistan,Cape Town,Sat Feb 22 00:00:00 GMT 2003
C White,5.0,6,0,33,3,6.6,Pakistan,Cape Town,Sat Feb 22 00:00:00 GMT 2003
M Dillon,5.0,6,0,41,0,8.2,Canada,Centurion,Sun Feb 23 00:00:00 GMT 2003
PT Collins,7.0,6,1,35,1,5.0,Canada,Centurion,Sun Feb 23 00:00:00 GMT 2003
VC Drakes,9.833333333333334,6,1,44,5,4.47,Canada,Centurion,Sun Feb 23 00:00:00 GMT 2003
CL Hooper,8.0,6,1,31,0,3.87,Canada,Centurion,Sun Feb 23 00:00:00 GMT 2003
CH Gayle,9.0,6,1,29,0,3.22,Canada,Centurion,Sun Feb 23 00:00:00 GMT 2003
WW Hinds,4.0,6,0,19,2,4.75,Canada,Centurion,Sun Feb 23 00:00:00 GMT 2003
D Joseph,4.0,6,0,47,1,11.75,West Indies,Centurion,Sun Feb 23 00:00:00 GMT 2003
A Codrington,4.0,6,0,25,0,6.25,West Indies,Centurion,Sun Feb 23 00:00:00 GMT 2003
N Ifill,4.0,6,0,46,0,11.5,West Indies,Centurion,Sun Feb 23 00:00:00 GMT 2003
BB Seebaran,1.0,6,0,26,0,26.0,West Indies,Centurion,Sun Feb 23 00:00:00 GMT 2003
JM Davison,5.0,6,0,36,1,7.2,West Indies,Centurion,Sun Feb 23 00:00:00 GMT 2003
NA de Groot,2.5,6,0,21,1,8.4,West Indies,Centurion,Sun Feb 23 00:00:00 GMT 2003
G Snyman,10.0,6,0,57,0,5.7,India,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
RJ van Vuuren,10.0,6,1,53,2,5.3,India,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
LJ Burger,6.0,6,0,49,0,8.16,India,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
BO van Rooi,6.0,6,0,36,0,6.0,India,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
BL Kotze,10.0,6,0,64,0,6.4,India,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
DB Kotze,8.0,6,0,50,0,6.25,India,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
J Srinath,6.0,6,0,25,0,4.16,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
A Nehra,0.16666666666666666,6,0,0,0,0.0,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
Z Khan,7.833333333333333,6,0,24,2,3.06,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
Harbhajan Singh,10.0,6,1,34,2,3.4,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
D Mongia,10.0,6,1,24,2,2.4,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
V Sehwag,4.0,6,0,16,0,4.0,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
Yuvraj Singh,4.5,6,2,6,4,1.33,Namibia,Pietermaritzburg,Sun Feb 23 00:00:00 GMT 2003
WPUJC Vaas,10.0,6,1,41,3,4.1,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
RAP Nissanka,7.0,6,2,29,0,4.14,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
CRD Fernando,7.0,6,0,33,0,4.71,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
M Muralitharan,10.0,6,1,28,4,2.8,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
ST Jayasuriya,9.0,6,1,30,1,3.33,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
PA de Silva,5.0,6,1,23,1,4.6,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
RP Arnold,2.0,6,0,10,0,5.0,Kenya,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
MA Suji,8.0,6,1,24,1,3.0,Sri Lanka,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
TM Odoyo,7.0,6,0,33,1,4.71,Sri Lanka,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
CO Obuya,10.0,6,0,24,5,2.4,Sri Lanka,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
PJ Ongondo,5.0,6,0,22,0,4.4,Sri Lanka,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
MO Odumbe,10.0,6,0,39,1,3.9,Sri Lanka,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
SO Tikolo,5.0,6,1,13,2,2.6,Sri Lanka,Nairobi (Gym),Mon Feb 24 00:00:00 GMT 2003
GD McGrath,9.0,6,2,24,2,2.66,Zimbabwe,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
JN Gillespie,9.0,6,1,50,2,5.55,Zimbabwe,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
A Symonds,10.0,6,1,35,0,3.5,Zimbabwe,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
B Lee,10.0,6,0,63,1,6.3,Zimbabwe,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
GB Hogg,8.0,6,0,46,3,5.75,Zimbabwe,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
DR Martyn,4.0,6,0,21,0,5.25,Zimbabwe,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
HH Streak,6.0,6,0,38,0,6.33,Australia,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
AM Blignaut,10.0,6,0,54,0,5.4,Australia,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
DT Hondo,9.0,6,0,49,1,5.44,Australia,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
GJ Whittall,3.5,6,0,26,0,7.42,Australia,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
DA Marillier,10.0,6,1,32,1,3.2,Australia,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
BA Murphy,9.0,6,0,48,1,5.33,Australia,Bulawayo,Mon Feb 24 00:00:00 GMT 2003
E Schiferli,10.0,6,1,48,1,4.8,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
RP Lefebvre,10.0,6,1,39,1,3.9,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
TBM de Leede,10.0,6,0,53,2,5.3,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
LP van Troost,2.0,6,0,18,0,9.0,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
JJ Esmeijer,10.0,6,0,35,0,3.5,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
DLS van Bunge,4.0,6,0,27,2,6.75,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
HJC Mol,4.0,6,0,24,1,6.0,Pakistan,Paarl,Tue Feb 25 00:00:00 GMT 2003
Wasim Akram,8.5,6,2,24,3,2.82,Netherlands,Paarl,Tue Feb 25 00:00:00 GMT 2003
Shoaib Akhtar,7.0,6,0,26,3,3.71,Netherlands,Paarl,Tue Feb 25 00:00:00 GMT 2003
Waqar Younis,6.0,6,1,19,1,3.16,Netherlands,Paarl,Tue Feb 25 00:00:00 GMT 2003
Saqlain Mushtaq,8.0,6,2,32,1,4.0,Netherlands,Paarl,Tue Feb 25 00:00:00 GMT 2003
Abdul Razzaq,6.0,6,0,23,1,3.83,Netherlands,Paarl,Tue Feb 25 00:00:00 GMT 2003
Saeed Anwar,4.0,6,0,15,1,3.75,Netherlands,Paarl,Tue Feb 25 00:00:00 GMT 2003
SE Bond,10.0,6,1,33,3,3.3,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
KD Mills,6.0,6,0,32,0,5.33,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
AR Adams,10.0,6,0,50,1,5.0,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
JDP Oram,10.0,6,1,32,3,3.2,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
CL Cairns,3.0,6,0,17,0,5.66,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
DL Vettori,10.0,6,0,19,0,1.9,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
SB Styris,1.0,6,0,10,0,10.0,Bangladesh,Kimberley,Wed Feb 26 00:00:00 GMT 2003
Manjural Islam,7.0,6,1,37,0,5.28,New Zealand,Kimberley,Wed Feb 26 00:00:00 GMT 2003
Tapash Baisya,8.0,6,0,56,0,7.0,New Zealand,Kimberley,Wed Feb 26 00:00:00 GMT 2003
Khaled Mahmud,10.0,6,0,46,3,4.6,New Zealand,Kimberley,Wed Feb 26 00:00:00 GMT 2003
Alok Kapali,6.0,6,0,38,0,6.33,New Zealand,Kimberley,Wed Feb 26 00:00:00 GMT 2003
Sanwar Hossain,2.0,6,0,19,0,9.5,New Zealand,Kimberley,Wed Feb 26 00:00:00 GMT 2003
Mohammad Ashraful,0.5,6,0,3,0,6.0,New Zealand,Kimberley,Wed Feb 26 00:00:00 GMT 2003
AR Caddick,10.0,6,0,69,3,6.9,India,Durban,Wed Feb 26 00:00:00 GMT 2003
JM Anderson,10.0,6,0,61,1,6.1,India,Durban,Wed Feb 26 00:00:00 GMT 2003
A Flintoff,10.0,6,2,15,2,1.5,India,Durban,Wed Feb 26 00:00:00 GMT 2003
C White,10.0,6,0,57,1,5.7,India,Durban,Wed Feb 26 00:00:00 GMT 2003
RC Irani,6.0,6,0,28,0,4.66,India,Durban,Wed Feb 26 00:00:00 GMT 2003
PD Collingwood,4.0,6,0,15,1,3.75,India,Durban,Wed Feb 26 00:00:00 GMT 2003
Z Khan,9.5,6,1,29,2,3.05,England,Durban,Wed Feb 26 00:00:00 GMT 2003
J Srinath,10.0,6,0,37,1,3.7,England,Durban,Wed Feb 26 00:00:00 GMT 2003
A Nehra,10.0,6,2,23,6,2.3,England,Durban,Wed Feb 26 00:00:00 GMT 2003
SC Ganguly,6.0,6,0,34,0,5.66,England,Durban,Wed Feb 26 00:00:00 GMT 2003
Harbhajan Singh,10.0,6,0,40,0,4.0,England,Durban,Wed Feb 26 00:00:00 GMT 2003
RJ van Vuuren,10.0,6,0,92,0,9.2,Australia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
BO van Rooi,6.0,6,0,24,1,4.0,Australia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
BL Kotze,10.0,6,0,62,1,6.2,Australia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
LJ Burger,10.0,6,1,39,3,3.9,Australia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
DB Kotze,10.0,6,0,54,0,5.4,Australia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
AJ Burger,4.0,6,0,22,0,5.5,Australia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
GD McGrath,7.0,6,4,15,7,2.14,Namibia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
B Lee,6.0,6,1,26,1,4.33,Namibia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
AJ Bichel,1.0,6,1,0,2,0.0,Namibia,Potchefstroom,Thu Feb 27 00:00:00 GMT 2003
D Joseph,9.0,6,1,42,2,4.66,South Africa,East London,Thu Feb 27 00:00:00 GMT 2003
A Patel,7.0,6,0,41,3,5.85,South Africa,East London,Thu Feb 27 00:00:00 GMT 2003
N Ifill,7.0,6,0,35,0,5.0,South Africa,East London,Thu Feb 27 00:00:00 GMT 2003
JM Davison,10.0,6,1,45,1,4.5,South Africa,East London,Thu Feb 27 00:00:00 GMT 2003
BB Seebaran,10.0,6,0,43,0,4.3,South Africa,East London,Thu Feb 27 00:00:00 GMT 2003
NA de Groot,7.0,6,0,45,2,6.42,South Africa,East London,Thu Feb 27 00:00:00 GMT 2003
SM Pollock,8.0,6,5,13,1,1.62,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
M Ntini,10.0,6,2,19,2,1.9,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
AA Donald,10.0,6,2,27,0,2.7,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
M Zondeki,9.0,6,1,24,1,2.66,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
AJ Hall,7.0,6,1,26,1,3.71,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
JH Kallis,5.0,6,1,11,0,2.2,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
GC Smith,1.0,6,0,10,0,10.0,Canada,East London,Thu Feb 27 00:00:00 GMT 2003
E Schiferli,10.0,6,2,43,2,4.3,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
RP Lefebvre,8.0,6,0,38,2,4.75,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
TBM de Leede,7.0,6,0,69,2,9.85,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
JF Kloppenburg,10.0,6,0,40,2,4.0,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
JJ Esmeijer,9.0,6,0,60,0,6.66,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
DLS van Bunge,3.0,6,0,22,0,7.33,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
HJC Mol,3.0,6,0,26,0,8.66,Zimbabwe,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
AM Blignaut,10.0,6,1,30,0,3.0,Netherlands,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
HH Streak,10.0,6,1,36,1,3.6,Netherlands,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
DT Hondo,6.0,6,1,16,1,2.66,Netherlands,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
BA Murphy,10.0,6,3,44,3,4.4,Netherlands,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
DA Marillier,9.0,6,0,49,2,5.44,Netherlands,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
GJ Whittall,5.0,6,1,19,1,3.8,Netherlands,Bulawayo,Fri Feb 28 00:00:00 GMT 2003
M Dillon,10.0,6,0,30,0,3.0,Sri Lanka,Cape Town,Fri Feb 28 00:00:00 GMT 2003
PT Collins,10.0,6,0,62,0,6.2,Sri Lanka,Cape Town,Fri Feb 28 00:00:00 GMT 2003
VC Drakes,10.0,6,1,32,1,3.2,Sri Lanka,Cape Town,Fri Feb 28 00:00:00 GMT 2003
CL Hooper,6.0,6,0,30,1,5.0,Sri Lanka,Cape Town,Fri Feb 28 00:00:00 GMT 2003
WW Hinds,4.0,6,0,27,1,6.75,Sri Lanka,Cape Town,Fri Feb 28 00:00:00 GMT 2003
CH Gayle,10.0,6,0,42,1,4.2,Sri Lanka,Cape Town,Fri Feb 28 00:00:00 GMT 2003
WPUJC Vaas,10.0,6,3,22,4,2.2,West Indies,Cape Town,Fri Feb 28 00:00:00 GMT 2003
PW Gunaratne,6.0,6,1,41,0,6.83,West Indies,Cape Town,Fri Feb 28 00:00:00 GMT 2003
PA de Silva,10.0,6,0,48,1,4.8,West Indies,Cape Town,Fri Feb 28 00:00:00 GMT 2003
CRD Fernando,6.0,6,0,33,1,5.5,West Indies,Cape Town,Fri Feb 28 00:00:00 GMT 2003
M Muralitharan,10.0,6,1,26,1,2.6,West Indies,Cape Town,Fri Feb 28 00:00:00 GMT 2003
ST Jayasuriya,8.0,6,0,46,1,5.75,West Indies,Cape Town,Fri Feb 28 00:00:00 GMT 2003
Manjural Islam,7.0,6,0,30,1,4.28,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Tapash Baisya,8.0,6,1,22,1,2.75,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Khaled Mahmud,10.0,6,1,39,1,3.9,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Mohammad Rafique,7.0,6,0,35,1,5.0,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Sanwar Hossain,10.0,6,0,49,3,4.9,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Alok Kapali,2.0,6,0,9,0,4.5,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Mohammad Ashraful,6.0,6,0,30,0,5.0,Kenya,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
MA Suji,8.0,6,1,27,2,3.37,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
TM Odoyo,4.0,6,0,9,0,2.25,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
PJ Ongondo,7.0,6,0,29,0,4.14,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
CO Obuya,9.0,6,0,40,1,4.44,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
AO Suji,4.0,6,0,23,0,5.75,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
MO Odumbe,10.0,6,0,38,4,3.8,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
SO Tikolo,5.333333333333333,6,0,14,3,2.62,Bangladesh,Johannesburg,Sat Mar 01 00:00:00 GMT 2003
Z Khan,10.0,6,0,46,2,4.6,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
J Srinath,10.0,6,0,41,1,4.1,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
A Nehra,10.0,6,0,74,2,7.4,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
A Kumble,10.0,6,0,51,0,5.1,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
SC Ganguly,3.0,6,0,14,0,4.66,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
V Sehwag,4.0,6,0,19,0,4.75,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
D Mongia,3.0,6,0,19,1,6.33,Pakistan,Centurion,Sat Mar 01 00:00:00 GMT 2003
Wasim Akram,10.0,6,0,48,0,4.8,India,Centurion,Sat Mar 01 00:00:00 GMT 2003
Shoaib Akhtar,10.0,6,0,72,1,7.2,India,Centurion,Sat Mar 01 00:00:00 GMT 2003
Waqar Younis,8.666666666666666,6,0,71,2,8.19,India,Centurion,Sat Mar 01 00:00:00 GMT 2003
Shahid Afridi,9.0,6,0,45,1,5.0,India,Centurion,Sat Mar 01 00:00:00 GMT 2003
Abdul Razzaq,8.0,6,0,36,0,4.5,India,Centurion,Sat Mar 01 00:00:00 GMT 2003
GD McGrath,9.0,6,2,41,1,4.55,England,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
B Lee,9.0,6,0,58,0,6.44,England,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
AJ Bichel,10.0,6,0,20,7,2.0,England,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
GB Hogg,10.0,6,1,28,0,2.8,England,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
DS Lehmann,10.0,6,0,34,0,3.4,England,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
A Symonds,2.0,6,0,20,0,10.0,England,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
AR Caddick,9.0,6,2,35,4,3.88,Australia,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
JM Anderson,9.0,6,0,66,0,7.33,Australia,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
A Flintoff,9.666666666666666,6,1,26,0,2.68,Australia,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
C White,10.0,6,2,21,1,2.1,Australia,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
AF Giles,10.0,6,0,42,2,4.2,Australia,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
MP Vaughan,2.0,6,0,10,0,5.0,Australia,Port Elizabeth,Sun Mar 02 00:00:00 GMT 2003
SE Bond,10.0,6,3,29,3,2.9,Canada,Benoni,Mon Mar 03 00:00:00 GMT 2003
AR Adams,6.0,6,0,38,0,6.33,Canada,Benoni,Mon Mar 03 00:00:00 GMT 2003
JDP Oram,10.0,6,1,52,4,5.2,Canada,Benoni,Mon Mar 03 00:00:00 GMT 2003
DL Vettori,10.0,6,0,34,0,3.4,Canada,Benoni,Mon Mar 03 00:00:00 GMT 2003
SB Styris,4.0,6,0,23,2,5.75,Canada,Benoni,Mon Mar 03 00:00:00 GMT 2003
CZ Harris,7.0,6,1,19,1,2.71,Canada,Benoni,Mon Mar 03 00:00:00 GMT 2003
A Patel,3.0,6,0,32,0,10.66,New Zealand,Benoni,Mon Mar 03 00:00:00 GMT 2003
JM Davison,10.0,6,0,61,3,6.1,New Zealand,Benoni,Mon Mar 03 00:00:00 GMT 2003
A Codrington,2.0,6,0,33,0,16.5,New Zealand,Benoni,Mon Mar 03 00:00:00 GMT 2003
BB Seebaran,7.0,6,0,61,1,8.71,New Zealand,Benoni,Mon Mar 03 00:00:00 GMT 2003
N Ifill,1.0,6,0,7,0,7.0,New Zealand,Benoni,Mon Mar 03 00:00:00 GMT 2003
G Snyman,10.0,6,0,55,1,5.5,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
RJ van Vuuren,10.0,6,1,63,1,6.3,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
BO van Rooi,8.0,6,0,59,0,7.37,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
LJ Burger,10.0,6,1,49,2,4.9,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
AJ Burger,3.0,6,0,18,0,6.0,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
DB Kotze,4.0,6,0,29,0,7.25,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
SF Burger,5.0,6,0,35,0,7.0,Netherlands,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
E Schiferli,7.0,6,0,46,0,6.57,Namibia,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
JJ Esmeijer,7.0,6,0,43,0,6.14,Namibia,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
TBM de Leede,8.0,6,0,33,1,4.12,Namibia,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
JF Kloppenburg,10.0,6,0,42,4,4.2,Namibia,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
Adeel Raja,8.833333333333334,6,0,42,4,4.75,Namibia,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
HJC Mol,6.0,6,0,39,1,6.5,Namibia,Bloemfontein,Mon Mar 03 00:00:00 GMT 2003
SM Pollock,10.0,6,1,48,1,4.8,Sri Lanka,Durban,Mon Mar 03 00:00:00 GMT 2003
M Ntini,10.0,6,0,49,1,4.9,Sri Lanka,Durban,Mon Mar 03 00:00:00 GMT 2003
M Zondeki,6.0,6,0,35,0,5.83,Sri Lanka,Durban,Mon Mar 03 00:00:00 GMT 2003
JH Kallis,10.0,6,0,41,3,4.1,Sri Lanka,Durban,Mon Mar 03 00:00:00 GMT 2003
AJ Hall,10.0,6,0,62,2,6.2,Sri Lanka,Durban,Mon Mar 03 00:00:00 GMT 2003
L Klusener,4.0,6,0,31,0,7.75,Sri Lanka,Durban,Mon Mar 03 00:00:00 GMT 2003
WPUJC Vaas,7.0,6,1,33,0,4.71,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
PW Gunaratne,6.0,6,0,26,0,4.33,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
CRD Fernando,1.0,6,0,14,0,14.0,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
PA de Silva,8.0,6,0,36,2,4.5,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
RP Arnold,4.0,6,0,16,0,4.0,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
M Muralitharan,9.0,6,0,51,1,5.66,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
ST Jayasuriya,10.0,6,0,49,2,4.9,South Africa,Durban,Mon Mar 03 00:00:00 GMT 2003
HH Streak,7.0,6,1,25,1,3.57,Pakistan,Bulawayo,Tue Mar 04 00:00:00 GMT 2003
DT Hondo,4.0,6,0,22,1,5.5,Pakistan,Bulawayo,Tue Mar 04 00:00:00 GMT 2003
SM Ervine,3.0,6,0,19,1,6.33,Pakistan,Bulawayo,Tue Mar 04 00:00:00 GMT 2003
MA Suji,10.0,6,1,38,1,3.8,West Indies,Kimberley,Tue Mar 04 00:00:00 GMT 2003
JO Angara,7.0,6,0,53,2,7.57,West Indies,Kimberley,Tue Mar 04 00:00:00 GMT 2003
PJ Ongondo,5.0,6,0,17,0,3.4,West Indies,Kimberley,Tue Mar 04 00:00:00 GMT 2003
MO Odumbe,10.0,6,0,62,2,6.2,West Indies,Kimberley,Tue Mar 04 00:00:00 GMT 2003
CO Obuya,10.0,6,0,48,1,4.8,West Indies,Kimberley,Tue Mar 04 00:00:00 GMT 2003
SO Tikolo,8.0,6,0,28,1,3.5,West Indies,Kimberley,Tue Mar 04 00:00:00 GMT 2003
M Dillon,10.0,6,1,31,1,3.1,Kenya,Kimberley,Tue Mar 04 00:00:00 GMT 2003
VC Drakes,10.0,6,2,33,5,3.3,Kenya,Kimberley,Tue Mar 04 00:00:00 GMT 2003
JJC Lawson,8.0,6,0,16,2,2.0,Kenya,Kimberley,Tue Mar 04 00:00:00 GMT 2003
RL Powell,4.0,6,2,8,1,2.0,Kenya,Kimberley,Tue Mar 04 00:00:00 GMT 2003
S Chanderpaul,2.0,6,0,6,0,3.0,Kenya,Kimberley,Tue Mar 04 00:00:00 GMT 2003
WW Hinds,1.8333333333333335,6,0,7,1,3.81,Kenya,Kimberley,Tue Mar 04 00:00:00 GMT 2003
WPUJC Vaas,8.0,6,0,59,0,7.37,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
PW Gunaratne,6.0,6,0,46,0,7.66,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
PA de Silva,5.0,6,0,36,0,7.2,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
M Muralitharan,10.0,6,0,47,1,4.7,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
RP Arnold,2.0,6,0,21,0,10.5,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
CRD Fernando,9.0,6,0,47,3,5.22,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
ST Jayasuriya,10.0,6,0,59,0,5.9,Australia,Centurion,Fri Mar 07 00:00:00 GMT 2003
GD McGrath,9.666666666666666,6,1,25,2,2.58,Sri Lanka,Centurion,Fri Mar 07 00:00:00 GMT 2003
B Lee,10.0,6,1,52,3,5.2,Sri Lanka,Centurion,Fri Mar 07 00:00:00 GMT 2003
IJ Harvey,7.0,6,0,29,0,4.14,Sri Lanka,Centurion,Fri Mar 07 00:00:00 GMT 2003
AJ Bichel,7.0,6,1,32,0,4.57,Sri Lanka,Centurion,Fri Mar 07 00:00:00 GMT 2003
GB Hogg,9.0,6,1,45,2,5.0,Sri Lanka,Centurion,Fri Mar 07 00:00:00 GMT 2003
DS Lehmann,5.0,6,0,26,1,5.2,Sri Lanka,Centurion,Fri Mar 07 00:00:00 GMT 2003
Z Khan,10.0,6,1,53,0,5.3,Kenya,Cape Town,Fri Mar 07 00:00:00 GMT 2003
J Srinath,10.0,6,0,43,2,4.3,Kenya,Cape Town,Fri Mar 07 00:00:00 GMT 2003
A Nehra,10.0,6,2,30,0,3.0,Kenya,Cape Town,Fri Mar 07 00:00:00 GMT 2003
Harbhajan Singh,10.0,6,0,41,2,4.1,Kenya,Cape Town,Fri Mar 07 00:00:00 GMT 2003
D Mongia,8.0,6,0,37,1,4.62,Kenya,Cape Town,Fri Mar 07 00:00:00 GMT 2003
